actual,proposed
-0.16357868909835815,-0.16357868909835815
-0.14657087624073029,-0.14657087624073029
-0.14104601740837097,-0.14657087624073029
-0.13552117347717285,-0.13552117347717285
-0.13552117347717285,-0.13552117347717285
-0.13034434616565704,-0.13034434616565704
-0.1268473118543625,-0.1268473118543625
-0.1230323538184166,-0.1268473118543625
-0.10462529957294464,-0.10462529957294464
-0.10270807892084122,-0.10462529957294464
-0.10133864730596542,-0.10133864730596542
-0.10133864730596542,-0.10133864730596542
-0.11437248438596725,-0.11437248438596725
-0.11344008892774582,-0.11344008892774582
-0.11250770092010498,-0.11250770092010498
-0.11250770092010498,-0.11250770092010498
-0.11250770092010498,-0.11250770092010498
-0.1074657291173935,-0.1074657291173935
-0.1074657291173935,-0.1074657291173935
-0.1074657291173935,-0.1074657291173935
-0.1074657291173935,-0.1074657291173935
-0.1024751141667366,-0.1024751141667366
-0.1024751141667366,-0.1024751141667366
-0.1024751141667366,-0.1024751141667366
-0.10304128378629684,-0.10304128378629684
-0.10304128378629684,-0.10304128378629684
-0.10317672789096832,-0.10389052331447601
-0.10317672789096832,-0.10317672789096832
-0.10345558822154999,-0.10345558822154999
-0.10529902577400208,-0.10529902577400208
-0.1061459332704544,-0.1061459332704544
-0.1061459332704544,-0.1061459332704544
-0.1067105382680893,-0.1067105382680893
-0.1067105382680893,-0.1067105382680893
-0.0919686034321785,-0.0919686034321785
-0.0929366946220398,-0.0929366946220398
-0.0929366946220398,-0.0929366946220398
-0.09342073649168015,-0.09342073649168015
-0.09342073649168015,-0.09342073649168015
-0.09710519015789032,-0.09710519015789032
-0.0983533263206482,-0.0983533263206482
-0.0983533263206482,-0.0983533263206482
-0.09885258227586746,-0.09885258227586746
-0.07074913382530212,-0.07074913382530212
-0.07163349539041519,-0.07163349539041519
-0.07163349539041519,-0.07163349539041519
-0.07198723405599594,-0.07198723405599594
-0.07198723405599594,-0.07198723405599594
-0.07251785695552826,-0.07251785695552826
-0.06369123607873917,-0.07251785695552826
-0.0638454481959343,-0.0638454481959343
-0.0638454481959343,-0.0638454481959343
-0.08470607548952103,-0.08470607548952103
