actual,proposed
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.0
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
0.02500000037252903,0.02500000037252903
