actual,proposed
-1.4525648355484009,-2.784768581390381
-1.4339053630828857,-2.710554361343384
-1.2327224016189575,-2.710554361343384
-1.0639028549194336,-2.3370399475097656
-1.0639028549194336,-2.0212578773498535
-1.0410583019256592,-2.0212578773498535
-1.0410583019256592,-1.9783774614334106
-1.0290920734405518,-1.9783774614334106
-0.9308133721351624,-1.9559028148651123
-0.9308133721351624,-1.882584571838379
-0.9217958450317383,-1.882584571838379
-0.9217958450317383,-1.8645398616790771
-0.902758777141571,-1.8645398616790771
-0.7491421103477478,-1.8264268636703491
-0.7491421103477478,-1.5180306434631348
-0.7313457727432251,-1.5180306434631348
-0.7313457727432251,-1.4822125434875488
-0.7211764454841614,-1.4822125434875488
-0.6196102499961853,-1.4617371559143066
-0.6196102499961853,-1.2569434642791748
-0.6046257019042969,-1.2569434642791748
-0.6046257019042969,-1.2266865968704224
-0.5963842272758484,-1.2266865968704224
-0.5408957004547119,-1.2100409269332886
-0.5408957004547119,-1.0978903770446777
-0.5269190073013306,-1.0978903770446777
-0.5269190073013306,-1.0696210861206055
-0.5192318558692932,-1.0696210861206055
-0.4527347683906555,-1.0540695190429688
-0.4527347683906555,-0.9194492101669312
-0.4389585852622986,-0.9194492101669312
-0.4389585852622986,-0.8915401101112366
-0.4320704936981201,-0.8775832056999207
-0.3526351749897003,-0.7561964988708496
-0.341565877199173,-0.7561964988708496
-0.341565877199173,-0.7324987649917603
-0.33629482984542847,-0.7324987649917603
-0.3257526755332947,-0.7212128043174744
-0.3257526755332947,-0.698638379573822
-0.29011231660842896,-0.698638379573822
-0.29011231660842896,-0.6222964525222778
-0.2796148359775543,-0.6222964525222778
-0.2691173553466797,-0.5998042821884155
-0.2691173553466797,-0.5773093104362488
-0.24078063666820526,-0.5773093104362488
-0.24078063666820526,-0.5165737867355347
-0.23163706064224243,-0.5165737867355347
-0.2237997204065323,-0.49697208404541016
-0.2237997204065323,-0.48016923666000366
-0.17886973917484283,-0.48016923666000366
-0.17886973917484283,-0.38381922245025635
-0.1714020073413849,-0.38381922245025635
-0.16357868909835815,-0.3678016662597656
-0.16357868909835815,-0.351020485162735
-0.14657087624073029,-0.351020485162735
-0.14657087624073029,-0.31453534960746765
-0.14104601740837097,-0.31453534960746765
-0.13552117347717285,-0.30268263816833496
-0.13552117347717285,-0.308494508266449
-0.13034434616565704,-0.308494508266449
-0.13034434616565704,-0.2967134118080139
-0.1268473118543625,-0.2967134118080139
-0.1230323538184166,-0.2887548804283142
-0.1230323538184166,-0.2800726294517517
-0.10462529957294464,-0.2800726294517517
-0.10462529957294464,-0.23817841708660126
-0.10270807892084122,-0.23817841708660126
-0.10133864730596542,-0.23381461203098297
-0.10133864730596542,-0.2306976020336151
-0.11437248438596725,-0.2306976020336151
-0.11437248438596725,-0.2603633999824524
-0.11344008892774582,-0.2603633999824524
-0.11250770092010498,-0.2582412660121918
